c_pc	County Name	Precinct Name	Precinct Code	Region Name	Media Market	Registered Voters	Total Voters	Turnout Percentage
CUYAHOGA_BYH	Cuyahoga	LAKEWOOD-04-C	BYH	Northeast	Cleveland	802	504	0.628428928
CUYAHOGA_BYK	Cuyahoga	LAKEWOOD-04-G	BYK	Northeast	Cleveland	874	468	0.535469108
CUYAHOGA_BYQ	Cuyahoga	LYNDHURST-01-B	BYQ	Northeast	Cleveland	880	697	0.792045455
CUYAHOGA_BYR	Cuyahoga	LYNDHURST-01-C	BYR	Northeast	Cleveland	1020	807	0.791176471
CUYAHOGA_BYS	Cuyahoga	LYNDHURST-01-A	BYS	Northeast	Cleveland	763	623	0.816513761
CUYAHOGA_BYW	Cuyahoga	LYNDHURST-02-A	BYW	Northeast	Cleveland	1232	903	0.732954545
CUYAHOGA_BYX	Cuyahoga	LYNDHURST-02-B	BYX	Northeast	Cleveland	1185	927	0.782278481
CUYAHOGA_BZB	Cuyahoga	LYNDHURST-03-A	BZB	Northeast	Cleveland	964	817	0.847510373
CUYAHOGA_BZC	Cuyahoga	LYNDHURST-03-B	BZC	Northeast	Cleveland	885	737	0.832768362
CUYAHOGA_BZD	Cuyahoga	LYNDHURST-03-C	BZD	Northeast	Cleveland	851	668	0.784958872
CUYAHOGA_BZJ	Cuyahoga	LYNDHURST-04-A	BZJ	Northeast	Cleveland	833	636	0.763505402
CUYAHOGA_BZL	Cuyahoga	LYNDHURST-04-C	BZL	Northeast	Cleveland	980	775	0.790816327
CUYAHOGA_BZM	Cuyahoga	LYNDHURST-04-B	BZM	Northeast	Cleveland	883	728	0.824462061
CUYAHOGA_BZR	Cuyahoga	MAPLE HEIGHTS-01-B	BZR	Northeast	Cleveland	1133	852	0.751985878
CUYAHOGA_BZS	Cuyahoga	MAPLE HEIGHTS-01-A	BZS	Northeast	Cleveland	1034	768	0.742746615
CUYAHOGA_BZW	Cuyahoga	MAPLE HEIGHTS-02-A	BZW	Northeast	Cleveland	1156	819	0.708477509
CUYAHOGA_BZX	Cuyahoga	MAPLE HEIGHTS-02-B	BZX	Northeast	Cleveland	1133	797	0.703442189
CUYAHOGA_CAC	Cuyahoga	MAPLE HEIGHTS-03-A	CAC	Northeast	Cleveland	1163	772	0.663800516
CUYAHOGA_CAE	Cuyahoga	MAPLE HEIGHTS-03-B	CAE	Northeast	Cleveland	1034	668	0.646034816
CUYAHOGA_CAG	Cuyahoga	MAPLE HEIGHTS-04-A	CAG	Northeast	Cleveland	828	570	0.688405797
CUYAHOGA_CAH	Cuyahoga	MAPLE HEIGHTS-04-B	CAH	Northeast	Cleveland	847	535	0.631641086
CUYAHOGA_CAJ	Cuyahoga	MAPLE HEIGHTS-04-C	CAJ	Northeast	Cleveland	702	503	0.716524217
CUYAHOGA_CAL	Cuyahoga	MAPLE HEIGHTS-05-A	CAL	Northeast	Cleveland	1161	762	0.656330749
CUYAHOGA_CAM	Cuyahoga	MAPLE HEIGHTS-05-B	CAM	Northeast	Cleveland	1163	726	0.624247635
CUYAHOGA_CAR	Cuyahoga	MAPLE HEIGHTS-06-B	CAR	Northeast	Cleveland	1165	777	0.66695279
CUYAHOGA_CAS	Cuyahoga	MAPLE HEIGHTS-06-A	CAS	Northeast	Cleveland	1227	788	0.642216789
CUYAHOGA_CAW	Cuyahoga	MAPLE HEIGHTS-07-B	CAW	Northeast	Cleveland	808	569	0.704207921
CUYAHOGA_CAX	Cuyahoga	MAPLE HEIGHTS-07-A	CAX	Northeast	Cleveland	947	673	0.710665259
CUYAHOGA_CAY	Cuyahoga	MAPLE HEIGHTS-07-C	CAY	Northeast	Cleveland	935	631	0.67486631
CUYAHOGA_CBA	Cuyahoga	MAYFIELD HEIGHTS-00-I	CBA	Northeast	Cleveland	821	674	0.820950061
CUYAHOGA_CBE	Cuyahoga	MAYFIELD HEIGHTS-00-J	CBE	Northeast	Cleveland	896	597	0.666294643
CUYAHOGA_CBI	Cuyahoga	MAYFIELD HEIGHTS-00-D	CBI	Northeast	Cleveland	1060	771	0.727358491
CUYAHOGA_CBK	Cuyahoga	MAYFIELD HEIGHTS-00-F	CBK	Northeast	Cleveland	850	653	0.768235294
CUYAHOGA_CBM	Cuyahoga	MAYFIELD HEIGHTS-00-M	CBM	Northeast	Cleveland	601	495	0.823627288
CUYAHOGA_CBP	Cuyahoga	MAYFIELD HEIGHTS-00-B	CBP	Northeast	Cleveland	976	728	0.745901639
CUYAHOGA_CBR	Cuyahoga	MAYFIELD HEIGHTS-00-A	CBR	Northeast	Cleveland	850	625	0.735294118
CUYAHOGA_CBT	Cuyahoga	MAYFIELD HEIGHTS-00-C	CBT	Northeast	Cleveland	1134	870	0.767195767
CUYAHOGA_CBV	Cuyahoga	MAYFIELD HEIGHTS-00-L	CBV	Northeast	Cleveland	1208	944	0.781456954
CUYAHOGA_CBX	Cuyahoga	MAYFIELD HEIGHTS-00-K	CBX	Northeast	Cleveland	1174	880	0.749574106
CUYAHOGA_CBY	Cuyahoga	MAYFIELD HEIGHTS-00-G	CBY	Northeast	Cleveland	1145	753	0.657641921
CUYAHOGA_CCA	Cuyahoga	MAYFIELD HEIGHTS-00-E	CCA	Northeast	Cleveland	1082	741	0.684842884
CUYAHOGA_CCB	Cuyahoga	MAYFIELD HEIGHTS-00-H	CCB	Northeast	Cleveland	704	544	0.772727273
CUYAHOGA_CCH	Cuyahoga	MIDDLEBURG HEIGHTS-01-A	CCH	Northeast	Cleveland	1276	978	0.76645768
CUYAHOGA_CCI	Cuyahoga	MIDDLEBURG HEIGHTS-01-B	CCI	Northeast	Cleveland	597	415	0.695142379
CUYAHOGA_CCJ	Cuyahoga	MIDDLEBURG HEIGHTS-01-C	CCJ	Northeast	Cleveland	1090	876	0.803669725
CUYAHOGA_CCN	Cuyahoga	MIDDLEBURG HEIGHTS-02-A	CCN	Northeast	Cleveland	1018	762	0.748526523
CUYAHOGA_CCO	Cuyahoga	MIDDLEBURG HEIGHTS-02-B	CCO	Northeast	Cleveland	855	660	0.771929825
CUYAHOGA_CCQ	Cuyahoga	MIDDLEBURG HEIGHTS-02-C	CCQ	Northeast	Cleveland	782	521	0.666240409
CUYAHOGA_CCT	Cuyahoga	MIDDLEBURG HEIGHTS-03-A	CCT	Northeast	Cleveland	926	755	0.815334773
CUYAHOGA_CCV	Cuyahoga	MIDDLEBURG HEIGHTS-03-C	CCV	Northeast	Cleveland	985	785	0.796954315
CUYAHOGA_CCX	Cuyahoga	MIDDLEBURG HEIGHTS-03-B	CCX	Northeast	Cleveland	889	741	0.83352081
CUYAHOGA_CDB	Cuyahoga	MIDDLEBURG HEIGHTS-04-A	CDB	Northeast	Cleveland	1207	991	0.821043911
CUYAHOGA_CDD	Cuyahoga	MIDDLEBURG HEIGHTS-04-B	CDD	Northeast	Cleveland	1134	918	0.80952381
CUYAHOGA_CDI	Cuyahoga	NORTH OLMSTED-01-A	CDI	Northeast	Cleveland	1262	1019	0.807448494
CUYAHOGA_CDJ	Cuyahoga	NORTH OLMSTED-01-C	CDJ	Northeast	Cleveland	1256	971	0.773089172
CUYAHOGA_CDL	Cuyahoga	NORTH OLMSTED-01-E	CDL	Northeast	Cleveland	1251	1010	0.807354117
CUYAHOGA_CDN	Cuyahoga	NORTH OLMSTED-01-D	CDN	Northeast	Cleveland	1079	795	0.736793327
CUYAHOGA_CDT	Cuyahoga	NORTH OLMSTED-02-A	CDT	Northeast	Cleveland	1224	972	0.794117647
CUYAHOGA_CDU	Cuyahoga	NORTH OLMSTED-02-B	CDU	Northeast	Cleveland	1085	811	0.747465438
CUYAHOGA_CDV	Cuyahoga	NORTH OLMSTED-02-C	CDV	Northeast	Cleveland	970	702	0.72371134
CUYAHOGA_CDZ	Cuyahoga	NORTH OLMSTED-02-E	CDZ	Northeast	Cleveland	1026	724	0.705653021
CUYAHOGA_CEB	Cuyahoga	NORTH OLMSTED-02-D	CEB	Northeast	Cleveland	1077	851	0.790157846
CUYAHOGA_CEE	Cuyahoga	NORTH OLMSTED-03-A	CEE	Northeast	Cleveland	942	719	0.763269639
CUYAHOGA_CEF	Cuyahoga	NORTH OLMSTED-03-B	CEF	Northeast	Cleveland	204	182	0.892156863
CUYAHOGA_CEG	Cuyahoga	NORTH OLMSTED-03-C	CEG	Northeast	Cleveland	1210	961	0.794214876
CUYAHOGA_CEH	Cuyahoga	NORTH OLMSTED-03-D	CEH	Northeast	Cleveland	1099	844	0.767970883
CUYAHOGA_CEJ	Cuyahoga	NORTH OLMSTED-03-F	CEJ	Northeast	Cleveland	1213	892	0.735366859
CUYAHOGA_CEL	Cuyahoga	NORTH OLMSTED-03-E	CEL	Northeast	Cleveland	1289	1027	0.79674166
CUYAHOGA_CET	Cuyahoga	NORTH OLMSTED-04-A	CET	Northeast	Cleveland	1017	766	0.753195674
CUYAHOGA_CEW	Cuyahoga	NORTH OLMSTED-04-C	CEW	Northeast	Cleveland	1217	775	0.636811832
CUYAHOGA_CEX	Cuyahoga	NORTH OLMSTED-04-D	CEX	Northeast	Cleveland	992	743	0.748991935
CUYAHOGA_CEY	Cuyahoga	NORTH OLMSTED-04-E	CEY	Northeast	Cleveland	1148	772	0.672473868
CUYAHOGA_CEZ	Cuyahoga	NORTH OLMSTED-04-B	CEZ	Northeast	Cleveland	974	608	0.624229979
CUYAHOGA_CFD	Cuyahoga	NORTH ROYALTON-01-A	CFD	Northeast	Cleveland	1028	825	0.802529183
CUYAHOGA_CFE	Cuyahoga	NORTH ROYALTON-01-B	CFE	Northeast	Cleveland	1022	833	0.815068493
CUYAHOGA_CFG	Cuyahoga	NORTH ROYALTON-01-C	CFG	Northeast	Cleveland	1094	859	0.785191956
CUYAHOGA_CFI	Cuyahoga	NORTH ROYALTON-02-A	CFI	Northeast	Cleveland	1044	873	0.836206897
CUYAHOGA_CFJ	Cuyahoga	NORTH ROYALTON-02-B	CFJ	Northeast	Cleveland	1040	866	0.832692308
CUYAHOGA_CFK	Cuyahoga	NORTH ROYALTON-02-C	CFK	Northeast	Cleveland	982	812	0.82688391
CUYAHOGA_CFL	Cuyahoga	NORTH ROYALTON-02-D	CFL	Northeast	Cleveland	247	205	0.829959514
CUYAHOGA_CFQ	Cuyahoga	NORTH ROYALTON-03-A	CFQ	Northeast	Cleveland	888	700	0.788288288
CUYAHOGA_CFR	Cuyahoga	NORTH ROYALTON-03-B	CFR	Northeast	Cleveland	1261	968	0.767644726
CUYAHOGA_CFS	Cuyahoga	NORTH ROYALTON-03-C	CFS	Northeast	Cleveland	951	766	0.805467928
CUYAHOGA_CFT	Cuyahoga	NORTH ROYALTON-03-D	CFT	Northeast	Cleveland	610	423	0.693442623
CUYAHOGA_CFW	Cuyahoga	NORTH ROYALTON-04-A	CFW	Northeast	Cleveland	1112	873	0.785071942
CUYAHOGA_CFZ	Cuyahoga	NORTH ROYALTON-04-C	CFZ	Northeast	Cleveland	951	755	0.793901157
CUYAHOGA_CGB	Cuyahoga	NORTH ROYALTON-04-B	CGB	Northeast	Cleveland	1283	745	0.580670304
CUYAHOGA_CGC	Cuyahoga	NORTH ROYALTON-05-A	CGC	Northeast	Cleveland	880	589	0.669318182
CUYAHOGA_CGE	Cuyahoga	NORTH ROYALTON-05-B	CGE	Northeast	Cleveland	926	733	0.791576674
CUYAHOGA_CGF	Cuyahoga	NORTH ROYALTON-05-D	CGF	Northeast	Cleveland	1085	911	0.839631336
CUYAHOGA_CGG	Cuyahoga	NORTH ROYALTON-05-C	CGG	Northeast	Cleveland	1143	783	0.68503937
CUYAHOGA_CGH	Cuyahoga	NORTH ROYALTON-06-A	CGH	Northeast	Cleveland	936	655	0.699786325
CUYAHOGA_CGI	Cuyahoga	NORTH ROYALTON-06-B	CGI	Northeast	Cleveland	1154	930	0.805892548
CUYAHOGA_CGK	Cuyahoga	NORTH ROYALTON-06-D	CGK	Northeast	Cleveland	1175	935	0.795744681
CUYAHOGA_CGL	Cuyahoga	NORTH ROYALTON-06-C	CGL	Northeast	Cleveland	820	680	0.829268293
CUYAHOGA_CGN	Cuyahoga	OLMSTED FALLS-01-A	CGN	Northeast	Cleveland	617	438	0.709886548
CUYAHOGA_CGO	Cuyahoga	OLMSTED FALLS-01-B	CGO	Northeast	Cleveland	654	543	0.830275229
CUYAHOGA_CGP	Cuyahoga	OLMSTED FALLS-02-A	CGP	Northeast	Cleveland	712	577	0.810393258
CUYAHOGA_CGQ	Cuyahoga	OLMSTED FALLS-02-B	CGQ	Northeast	Cleveland	900	739	0.821111111
CUYAHOGA_CGS	Cuyahoga	OLMSTED FALLS-03-A	CGS	Northeast	Cleveland	1171	920	0.785653288
CUYAHOGA_CGT	Cuyahoga	OLMSTED FALLS-03-B	CGT	Northeast	Cleveland	536	387	0.722014925
CUYAHOGA_CGV	Cuyahoga	OLMSTED FALLS-04-A	CGV	Northeast	Cleveland	746	569	0.762734584
CUYAHOGA_CGW	Cuyahoga	OLMSTED FALLS-04-B	CGW	Northeast	Cleveland	800	627	0.78375
CUYAHOGA_CGX	Cuyahoga	PARMA-01-A	CGX	Northeast	Cleveland	762	460	0.603674541
CUYAHOGA_CGY	Cuyahoga	PARMA-01-B	CGY	Northeast	Cleveland	838	606	0.723150358
CUYAHOGA_CHA	Cuyahoga	PARMA-01-D	CHA	Northeast	Cleveland	1078	825	0.765306122
CUYAHOGA_CHC	Cuyahoga	PARMA-01-F	CHC	Northeast	Cleveland	1026	576	0.561403509
CUYAHOGA_CHE	Cuyahoga	PARMA-01-E	CHE	Northeast	Cleveland	1039	707	0.680461983
CUYAHOGA_CHG	Cuyahoga	PARMA-01-C	CHG	Northeast	Cleveland	995	643	0.646231156
CUYAHOGA_CHL	Cuyahoga	PARMA-02-A	CHL	Northeast	Cleveland	1018	684	0.671905697
CUYAHOGA_CHM	Cuyahoga	PARMA-02-B	CHM	Northeast	Cleveland	1201	811	0.675270608
CUYAHOGA_CHS	Cuyahoga	PARMA-02-C	CHS	Northeast	Cleveland	1149	804	0.699738903
CUYAHOGA_CHU	Cuyahoga	PARMA-02-E	CHU	Northeast	Cleveland	1245	900	0.722891566
CUYAHOGA_CHV	Cuyahoga	PARMA-02-D	CHV	Northeast	Cleveland	1048	733	0.699427481
CUYAHOGA_CIC	Cuyahoga	PARMA-03-A	CIC	Northeast	Cleveland	1003	712	0.709870389
CUYAHOGA_CID	Cuyahoga	PARMA-03-D	CID	Northeast	Cleveland	969	697	0.719298246
CUYAHOGA_CIE	Cuyahoga	PARMA-03-E	CIE	Northeast	Cleveland	943	665	0.705196182
CUYAHOGA_CIF	Cuyahoga	PARMA-03-B	CIF	Northeast	Cleveland	891	595	0.667789001
CUYAHOGA_CII	Cuyahoga	PARMA-03-C	CII	Northeast	Cleveland	825	546	0.661818182
CUYAHOGA_CIJ	Cuyahoga	PARMA-03-F	CIJ	Northeast	Cleveland	850	562	0.661176471
CUYAHOGA_CIP	Cuyahoga	PARMA-04-A	CIP	Northeast	Cleveland	1254	762	0.607655502
CUYAHOGA_CIR	Cuyahoga	PARMA-04-C	CIR	Northeast	Cleveland	1078	746	0.692022263
CUYAHOGA_CIS	Cuyahoga	PARMA-04-D	CIS	Northeast	Cleveland	1070	733	0.685046729
CUYAHOGA_CIT	Cuyahoga	PARMA-04-B	CIT	Northeast	Cleveland	980	698	0.712244898
CUYAHOGA_CIV	Cuyahoga	PARMA-04-E	CIV	Northeast	Cleveland	1142	807	0.706654991
CUYAHOGA_CJB	Cuyahoga	PARMA-05-A	CJB	Northeast	Cleveland	1173	899	0.766410912
CUYAHOGA_CJE	Cuyahoga	PARMA-05-F	CJE	Northeast	Cleveland	889	646	0.726659168
CUYAHOGA_CJF	Cuyahoga	PARMA-05-E	CJF	Northeast	Cleveland	978	790	0.807770961
CUYAHOGA_CJG	Cuyahoga	PARMA-06-D	CJG	Northeast	Cleveland	807	617	0.764560099
CUYAHOGA_CJI	Cuyahoga	PARMA-05-C	CJI	Northeast	Cleveland	1099	858	0.780709736
CUYAHOGA_CJJ	Cuyahoga	PARMA-05-D	CJJ	Northeast	Cleveland	954	746	0.78197065
CUYAHOGA_CJP	Cuyahoga	PARMA-06-A	CJP	Northeast	Cleveland	1109	760	0.685302074
CUYAHOGA_CJQ	Cuyahoga	PARMA-06-E	CJQ	Northeast	Cleveland	988	718	0.726720648
CUYAHOGA_CJU	Cuyahoga	PARMA-06-B	CJU	Northeast	Cleveland	961	733	0.762747138
CUYAHOGA_CJV	Cuyahoga	PARMA-09-E	CJV	Northeast	Cleveland	1006	806	0.801192843
CUYAHOGA_CJX	Cuyahoga	PARMA-06-C	CJX	Northeast	Cleveland	877	707	0.806157355
CUYAHOGA_CJY	Cuyahoga	PARMA-06-F	CJY	Northeast	Cleveland	924	738	0.798701299
CUYAHOGA_CKE	Cuyahoga	PARMA-07-C	CKE	Northeast	Cleveland	765	626	0.818300654
CUYAHOGA_CKF	Cuyahoga	PARMA-07-B	CKF	Northeast	Cleveland	934	747	0.799785867
CUYAHOGA_CKH	Cuyahoga	PARMA-07-E	CKH	Northeast	Cleveland	1114	809	0.726211849
CUYAHOGA_CKI	Cuyahoga	PARMA-07-F	CKI	Northeast	Cleveland	915	545	0.595628415
CUYAHOGA_CKL	Cuyahoga	PARMA-07-D	CKL	Northeast	Cleveland	1026	775	0.755360624
CUYAHOGA_CKM	Cuyahoga	PARMA-07-A	CKM	Northeast	Cleveland	1056	813	0.769886364
CUYAHOGA_CKT	Cuyahoga	PARMA-08-A	CKT	Northeast	Cleveland	1180	808	0.684745763
CUYAHOGA_CKV	Cuyahoga	PARMA-08-D	CKV	Northeast	Cleveland	1056	762	0.721590909
CUYAHOGA_CKW	Cuyahoga	PARMA-08-E	CKW	Northeast	Cleveland	1144	707	0.618006993
CUYAHOGA_CKY	Cuyahoga	PARMA-08-C	CKY	Northeast	Cleveland	1176	841	0.715136054
CUYAHOGA_CLB	Cuyahoga	PARMA-08-B	CLB	Northeast	Cleveland	948	673	0.709915612
CUYAHOGA_CLH	Cuyahoga	PARMA-09-A	CLH	Northeast	Cleveland	389	271	0.696658098
CUYAHOGA_CLI	Cuyahoga	PARMA-09-C	CLI	Northeast	Cleveland	938	655	0.698294243
CUYAHOGA_CLK	Cuyahoga	PARMA-09-D	CLK	Northeast	Cleveland	1031	742	0.719689622
CUYAHOGA_CLO	Cuyahoga	PARMA-09-F	CLO	Northeast	Cleveland	1110	834	0.751351351
CUYAHOGA_CLP	Cuyahoga	PARMA-05-B	CLP	Northeast	Cleveland	1192	859	0.720637584
CUYAHOGA_CLQ	Cuyahoga	PARMA-09-B	CLQ	Northeast	Cleveland	1071	763	0.712418301
CUYAHOGA_CLZ	Cuyahoga	PARMA HEIGHTS-01-B	CLZ	Northeast	Cleveland	1040	817	0.785576923
CUYAHOGA_CMB	Cuyahoga	PARMA HEIGHTS-03-A	CMB	Northeast	Cleveland	1085	799	0.73640553
CUYAHOGA_CMD	Cuyahoga	PARMA HEIGHTS-03-B	CMD	Northeast	Cleveland	1083	845	0.780240074
CUYAHOGA_CME	Cuyahoga	PARMA HEIGHTS-04-B	CME	Northeast	Cleveland	1129	736	0.65190434
CUYAHOGA_CMG	Cuyahoga	PARMA HEIGHTS-04-C	CMG	Northeast	Cleveland	1220	846	0.693442623
CUYAHOGA_CMJ	Cuyahoga	PARMA HEIGHTS-02-A	CMJ	Northeast	Cleveland	1155	836	0.723809524
CUYAHOGA_CMK	Cuyahoga	PARMA HEIGHTS-04-A	CMK	Northeast	Cleveland	974	757	0.777207392
CUYAHOGA_CMM	Cuyahoga	PARMA HEIGHTS-02-C	CMM	Northeast	Cleveland	1102	643	0.583484574
CUYAHOGA_CMO	Cuyahoga	PARMA HEIGHTS-02-B	CMO	Northeast	Cleveland	1121	828	0.738626227
CUYAHOGA_CMP	Cuyahoga	PARMA HEIGHTS-01-A	CMP	Northeast	Cleveland	1172	723	0.616894198
CUYAHOGA_CMR	Cuyahoga	PARMA HEIGHTS-03-C	CMR	Northeast	Cleveland	1043	590	0.565675935
CUYAHOGA_CMT	Cuyahoga	PARMA HEIGHTS-01-C	CMT	Northeast	Cleveland	1189	823	0.692178301
CUYAHOGA_CMY	Cuyahoga	PEPPER PIKE-00-A	CMY	Northeast	Cleveland	953	777	0.815320042
CUYAHOGA_CMZ	Cuyahoga	PEPPER PIKE-00-B	CMZ	Northeast	Cleveland	908	753	0.829295154
CUYAHOGA_CNA	Cuyahoga	PEPPER PIKE-00-C	CNA	Northeast	Cleveland	1076	885	0.822490706
CUYAHOGA_CNB	Cuyahoga	PEPPER PIKE-00-D	CNB	Northeast	Cleveland	1085	919	0.847004608
CUYAHOGA_CNE	Cuyahoga	PEPPER PIKE-00-E	CNE	Northeast	Cleveland	931	792	0.850698174
CUYAHOGA_CNI	Cuyahoga	RICHMOND HEIGHTS-01-A	CNI	Northeast	Cleveland	1037	809	0.780135005
CUYAHOGA_CNJ	Cuyahoga	RICHMOND HEIGHTS-01-B	CNJ	Northeast	Cleveland	811	441	0.54377312
CUYAHOGA_CNM	Cuyahoga	RICHMOND HEIGHTS-02-A	CNM	Northeast	Cleveland	1016	648	0.637795276
CUYAHOGA_CNO	Cuyahoga	RICHMOND HEIGHTS-02-B	CNO	Northeast	Cleveland	883	688	0.779161948
CUYAHOGA_CNQ	Cuyahoga	RICHMOND HEIGHTS-03-A	CNQ	Northeast	Cleveland	734	583	0.794277929
CUYAHOGA_CNR	Cuyahoga	RICHMOND HEIGHTS-03-B	CNR	Northeast	Cleveland	715	581	0.812587413
CUYAHOGA_CNS	Cuyahoga	RICHMOND HEIGHTS-03-C	CNS	Northeast	Cleveland	511	397	0.776908023
CUYAHOGA_CNV	Cuyahoga	RICHMOND HEIGHTS-04-A	CNV	Northeast	Cleveland	1134	916	0.807760141
CUYAHOGA_CNX	Cuyahoga	RICHMOND HEIGHTS-04-B	CNX	Northeast	Cleveland	862	682	0.791183295
CUYAHOGA_COA	Cuyahoga	ROCKY RIVER-01-A	COA	Northeast	Cleveland	1091	884	0.810265811
CUYAHOGA_COC	Cuyahoga	ROCKY RIVER-01-C	COC	Northeast	Cleveland	850	657	0.772941176
CUYAHOGA_COD	Cuyahoga	ROCKY RIVER-01-D	COD	Northeast	Cleveland	1037	860	0.829315333
CUYAHOGA_COF	Cuyahoga	ROCKY RIVER-01-B	COF	Northeast	Cleveland	991	840	0.847628658
CUYAHOGA_COK	Cuyahoga	ROCKY RIVER-02-B	COK	Northeast	Cleveland	979	820	0.837589377
CUYAHOGA_COM	Cuyahoga	ROCKY RIVER-02-C	COM	Northeast	Cleveland	1035	828	0.8
CUYAHOGA_COO	Cuyahoga	ROCKY RIVER-02-A	COO	Northeast	Cleveland	973	749	0.769784173
CUYAHOGA_COP	Cuyahoga	ROCKY RIVER-02-D	COP	Northeast	Cleveland	1016	823	0.81003937
CUYAHOGA_COU	Cuyahoga	ROCKY RIVER-03-A	COU	Northeast	Cleveland	1174	951	0.810051107
CUYAHOGA_COV	Cuyahoga	ROCKY RIVER-03-B	COV	Northeast	Cleveland	987	744	0.753799392
CUYAHOGA_COW	Cuyahoga	ROCKY RIVER-03-C	COW	Northeast	Cleveland	955	816	0.854450262
CUYAHOGA_COX	Cuyahoga	ROCKY RIVER-03-D	COX	Northeast	Cleveland	928	723	0.779094828
CUYAHOGA_CPD	Cuyahoga	ROCKY RIVER-04-A	CPD	Northeast	Cleveland	796	608	0.763819095
CUYAHOGA_CPE	Cuyahoga	ROCKY RIVER-04-B	CPE	Northeast	Cleveland	968	731	0.755165289
CUYAHOGA_CPH	Cuyahoga	ROCKY RIVER-04-C	CPH	Northeast	Cleveland	916	744	0.812227074
CUYAHOGA_CPI	Cuyahoga	ROCKY RIVER-04-D	CPI	Northeast	Cleveland	1254	968	0.771929825
CUYAHOGA_CPM	Cuyahoga	SEVEN HILLS-01-A	CPM	Northeast	Cleveland	1059	851	0.803588291
CUYAHOGA_CPO	Cuyahoga	SEVEN HILLS-01-B	CPO	Northeast	Cleveland	1150	912	0.793043478
CUYAHOGA_CPS	Cuyahoga	SEVEN HILLS-02-B	CPS	Northeast	Cleveland	1086	906	0.834254144
CUYAHOGA_CPT	Cuyahoga	SEVEN HILLS-02-A	CPT	Northeast	Cleveland	1025	849	0.828292683
CUYAHOGA_CPX	Cuyahoga	SEVEN HILLS-03-B	CPX	Northeast	Cleveland	1147	944	0.823016565
CUYAHOGA_CPY	Cuyahoga	SEVEN HILLS-03-A	CPY	Northeast	Cleveland	1119	910	0.813226095
CUYAHOGA_CQB	Cuyahoga	SEVEN HILLS-04-A	CQB	Northeast	Cleveland	1130	927	0.820353982
CUYAHOGA_CQC	Cuyahoga	SEVEN HILLS-04-B	CQC	Northeast	Cleveland	991	797	0.804238143
CUYAHOGA_CQJ	Cuyahoga	SHAKER HEIGHTS-00-M	CQJ	Northeast	Cleveland	960	797	0.830208333
CUYAHOGA_CQK	Cuyahoga	SHAKER HEIGHTS-00-N	CQK	Northeast	Cleveland	930	657	0.706451613
CUYAHOGA_CQL	Cuyahoga	SHAKER HEIGHTS-00-D	CQL	Northeast	Cleveland	1058	870	0.822306238
CUYAHOGA_CQM	Cuyahoga	SHAKER HEIGHTS-00-E	CQM	Northeast	Cleveland	939	726	0.773162939
CUYAHOGA_CQN	Cuyahoga	SHAKER HEIGHTS-00-K	CQN	Northeast	Cleveland	1043	741	0.710450623
CUYAHOGA_CQQ	Cuyahoga	SHAKER HEIGHTS-00-C	CQQ	Northeast	Cleveland	1126	929	0.825044405
CUYAHOGA_CQR	Cuyahoga	SHAKER HEIGHTS-00-A	CQR	Northeast	Cleveland	1042	722	0.692898273
CUYAHOGA_CQU	Cuyahoga	SHAKER HEIGHTS-00-J	CQU	Northeast	Cleveland	1199	915	0.763135947
CUYAHOGA_CQV	Cuyahoga	SHAKER HEIGHTS-00-F	CQV	Northeast	Cleveland	836	579	0.692583732
CUYAHOGA_CQW	Cuyahoga	SHAKER HEIGHTS-00-H	CQW	Northeast	Cleveland	1219	900	0.73831009
CUYAHOGA_CQZ	Cuyahoga	SHAKER HEIGHTS-00-B	CQZ	Northeast	Cleveland	929	787	0.84714747
CUYAHOGA_CRA	Cuyahoga	SHAKER HEIGHTS-00-O	CRA	Northeast	Cleveland	1171	939	0.801878736
CUYAHOGA_CRB	Cuyahoga	SHAKER HEIGHTS-00-S	CRB	Northeast	Cleveland	1044	861	0.824712644
CUYAHOGA_CRE	Cuyahoga	SHAKER HEIGHTS-00-T	CRE	Northeast	Cleveland	1025	847	0.826341463
CUYAHOGA_CRI	Cuyahoga	SHAKER HEIGHTS-00-L	CRI	Northeast	Cleveland	1033	776	0.751210068
CUYAHOGA_CRK	Cuyahoga	SHAKER HEIGHTS-00-G	CRK	Northeast	Cleveland	1098	778	0.70856102
CUYAHOGA_CRQ	Cuyahoga	SHAKER HEIGHTS-00-R	CRQ	Northeast	Cleveland	1200	913	0.760833333
CUYAHOGA_CRS	Cuyahoga	SHAKER HEIGHTS-00-Q	CRS	Northeast	Cleveland	1143	925	0.809273841
CUYAHOGA_CRW	Cuyahoga	SHAKER HEIGHTS-00-U	CRW	Northeast	Cleveland	1224	1016	0.830065359
CUYAHOGA_CRY	Cuyahoga	SHAKER HEIGHTS-00-I	CRY	Northeast	Cleveland	1018	826	0.811394892
CUYAHOGA_CSA	Cuyahoga	SHAKER HEIGHTS-00-P	CSA	Northeast	Cleveland	874	714	0.816933638
CUYAHOGA_CSD	Cuyahoga	SOLON-01-A	CSD	Northeast	Cleveland	1206	944	0.782752902
CUYAHOGA_CSF	Cuyahoga	SOLON-01-B	CSF	Northeast	Cleveland	1194	941	0.788107203
CUYAHOGA_CSH	Cuyahoga	SOLON-02-A	CSH	Northeast	Cleveland	962	735	0.764033264
